action,event_pk,rn,date,work_area,organization,project,survey,sampling_bout,site_id,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,volume,collected,preserved,analyzed,lab_technician,project_specific_id,hakai_id,is_blank,is_solid_standard,filter_size_mm,filter_type,acetone_volume_ml,flurometer_serial_no,calibration,acid_ratio_correction_factor,acid_coefficient,calibration_slope,before_acid,after_acid,acid_flag,dilution_factor,chla,chla_flag,chla_final,phaeo,phaeo_flag,phaeo_final,analyzing_lab,comments,quality_log,row_flag,quality_level
,17709764,1,2021-08-23,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-08-23 09:28:00,,2021-09-26 14:43:31,,,QCHL12773,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,218500.84,138276,,3,11.4885461,,,3.17404382,,,HAKAI,,"1: CHL Metadata QCd by FM2: Event Metadata QCd by FM",Results,Technicianm
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,0,0.7729957,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:07:02,"faye.manning,katie.pocock,rumer.opie",,QCHL13494,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,330703.09,212158.28,,3,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,0,0.7729957,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:12:59,"faye.manning,katie.pocock,rumer.opie",,QCHL13495,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,23937.86,16074.71,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,0,0.7729957,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:01:45,"faye.manning,katie.pocock,rumer.opie",,QCHL13496,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,18329.32,14555.51,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,0,0.7729957,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 15:55:48,"faye.manning,katie.pocock,rumer.opie",,QCHL13497,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,335719.93,218049.31,,3,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,5,5.9182527,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:10:19,"faye.manning,katie.pocock,rumer.opie",,QCHL13498,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,282888.68,177496.12,,3,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,5,5.9182527,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:02:30,"faye.manning,katie.pocock,rumer.opie",,QCHL13499,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,52287.53,34451.55,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,5,5.9182527,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:09:42,"faye.manning,katie.pocock,rumer.opie",,QCHL13500,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,27523.15,20302.39,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,5,5.9182527,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 15:58:45,"faye.manning,katie.pocock,rumer.opie",,QCHL13501,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,326071.62,207279.95,,3,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,10,10.4639105,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 15:58:02,"faye.manning,katie.pocock,rumer.opie",,QCHL13502,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,117580.88,77137.71,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,10,10.4639105,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:13:41,"faye.manning,katie.pocock,rumer.opie",,QCHL13503,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,15812.11,11214.77,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,10,10.4639105,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:14:18,"faye.manning,katie.pocock,rumer.opie",,QCHL13504,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,12006.02,10931.37,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,10,10.4639105,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:04:15,"faye.manning,katie.pocock,rumer.opie",,QCHL13505,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,90174.45,63288.39,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,20,,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:16:56,"faye.manning,katie.pocock,rumer.opie",,QCHL13506,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,22637.93,16058.64,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,20,,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:15:20,"faye.manning,katie.pocock,rumer.opie",,QCHL13507,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,4142.7,3462.43,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,20,,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:06:23,"faye.manning,katie.pocock,rumer.opie",,QCHL13508,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,8948.33,7393.43,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,20,,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:08:56,"faye.manning,katie.pocock,rumer.opie",,QCHL13509,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,36779.78,30132.35,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,30,29.7506083,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 15:55:10,"faye.manning,katie.pocock,rumer.opie",,QCHL13510,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,17623.04,13703.34,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,30,29.7506083,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:05:45,"faye.manning,katie.pocock,rumer.opie",,QCHL13511,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,8892.46,7369.92,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,30,29.7506083,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:03:10,"faye.manning,katie.pocock,rumer.opie",,QCHL13512,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,5704.71,5337.19,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,30,29.7506083,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:04:53,"faye.manning,katie.pocock,rumer.opie",,QCHL13513,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,36876.78,31991.8,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,100,96.6148996,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:17:40,"faye.manning,katie.pocock,rumer.opie",,QCHL13514,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,20257.7,18904.99,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710079,1,2021-08-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,1,QU39,50.0307,-125.0992,50.0298091,-125.099882,,260,247.6000885,,2021-08-24 09:41:00,2021-08-24 01:30:00,2021-09-26 16:18:20,"faye.manning,katie.pocock,rumer.opie",,QCHL13515,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,9201.44,8405.71,,1,,,,,,,HAKAI,,1: Event QC'd by RO,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,0,0.6203496,250,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 15:54:34,"carolyn.prentice,faye.manning",,QCHL13516,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,20975.8,13787.92,,1,0.343111895,,,0.144238565,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,0,0.6203496,,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 16:22:16,"carolyn.prentice,faye.manning",,QCHL13517,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,20014.86,12618.45,,1,,,,,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,0,0.6203496,,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 16:27:19,"carolyn.prentice,faye.manning",,QCHL13518,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,15187.53,10742.67,,1,,,,,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,0,0.6203496,,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 15:53:23,"carolyn.prentice,faye.manning",,QCHL13519,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,71880.28,47074.48,,1,,,,,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,5,5.6929607,250,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 16:22:51,"carolyn.prentice,faye.manning",,QCHL13520,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,32615.42,21959.45,,1,0.508660421,,,0.267522504,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,5,5.6929607,,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 16:24:04,"carolyn.prentice,faye.manning",,QCHL13521,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,38580.35,26259.35,,1,,,,,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,5,5.6929607,,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 16:26:01,"carolyn.prentice,faye.manning",,QCHL13522,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,47472.94,35660.07,,1,,,,,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,5,5.6929607,,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 16:27:55,"carolyn.prentice,faye.manning",,QCHL13523,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,106137.72,73277.14,,1,,,,,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,10,10.0188235,250,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 15:52:03,"carolyn.prentice,faye.manning",,QCHL13524,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,14337.46,9836.12,,1,0.21487049,,,0.132798891,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,10,10.0188235,,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 16:19:31,"carolyn.prentice,faye.manning",,QCHL13525,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,15242.13,10254.06,,1,,,,,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,10,10.0188235,,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 16:20:10,"carolyn.prentice,faye.manning",,QCHL13526,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,21955.63,16369.93,,1,,,,,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,10,10.0188235,,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 16:26:43,"carolyn.prentice,faye.manning",,QCHL13527,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,46410.81,32087.28,,1,,,,,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,20,18.4953485,250,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 15:53:58,"carolyn.prentice,faye.manning",,QCHL13528,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,9593.24,6646.31,,1,0.140671065,,,0.09425068,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,20,18.4953485,,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 16:21:35,"carolyn.prentice,faye.manning",,QCHL13529,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,9565.38,6482.85,,1,,,,,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,20,18.4953485,,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 15:52:40,"carolyn.prentice,faye.manning",,QCHL13530,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,12960.49,10045.94,,1,,,,,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710241,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,1,TO4A,50.42644,-124.51479,50.4278656,-124.5137905,,20,18.4953485,,2021-08-26 10:06:00,2021-08-26 11:00:00,2021-09-26 16:23:29,"carolyn.prentice,faye.manning",,QCHL13531,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,23081.29,17048.35,,1,,,,,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710243,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,2,TO4A,50.42644,-124.51479,50.4264474,-124.5143864,,30,25.9226179,250,2021-08-26 10:18:00,2021-08-26 11:00:00,2021-09-26 16:25:15,"carolyn.prentice,faye.manning",,QCHL13532,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,5111.53,3815.38,,1,0.06187144,,,0.072987712,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710243,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,2,TO4A,50.42644,-124.51479,50.4264474,-124.5143864,,30,25.9226179,250,2021-08-26 10:18:00,2021-08-26 11:00:00,2021-09-26 16:24:38,"carolyn.prentice,faye.manning",,QCHL13533,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,4460.5,3262.37,,1,0.057192476,,,0.058119879,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710243,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,2,TO4A,50.42644,-124.51479,50.4264474,-124.5143864,,30,25.9226179,250,2021-08-26 10:18:00,2021-08-26 11:00:00,2021-09-26 16:20:48,"carolyn.prentice,faye.manning",,QCHL13534,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,6012.07,5135.17,,1,0.041858632,,,0.13965007,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710243,1,2021-08-26,QUADRA,HAKAI,OCEANOGRAPHY,TOBA,2,TO4A,50.42644,-124.51479,50.4264474,-124.5143864,,30,25.9226179,250,2021-08-26 10:18:00,2021-08-26 11:00:00,2021-09-26 16:28:30,"carolyn.prentice,faye.manning",,QCHL13535,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,12559.87,9824.09,,1,0.130591866,,,0.2166523,,,HAKAI,,1: Event metadata QCd by JB,Results,Raw
,17710156,1,2021-08-30,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-08-30 08:58:00,,2021-09-26 14:42:06,,,QCHL12774,,,,20um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,82220.95,56435.39,,1,1.230868123,,,0.763907978,,,HAKAI,,1: CHL Metadata QCd by,Results,Technicianm
,17710156,1,2021-08-30,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-08-30 08:58:00,,2021-09-26 14:37:30,,,QCHL12775,,,,3um,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,8841.78,6398.51,,1,0.116628964,,,0.109533995,,,HAKAI,,1: CHL Metadata QCd by,Results,Technicianm
,17710156,1,2021-08-30,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-08-30 08:58:00,,2021-09-26 14:55:32,,,QCHL12776,,,,GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,9968.98,8266.84,,1,0.081251284,,,0.210950025,,,HAKAI,,1: CHL Metadata QCd by,Results,Technicianm
,17710156,1,2021-08-30,QUADRA,HAKAI,BIOMARATHON,BIOWEEKLY,2,QU38,50.1172,-125.2226,,,,1,,250,2021-08-30 08:58:00,,2021-09-26 14:36:50,,,QCHL12777,,,,Bulk GF/F,10,720001154,2019-05-09 00:00:00,2.35049298,1.740470343,0.00050771,53245.38,37056.7,,1,0.772763134,,,0.537050079,,,HAKAI,,1: CHL Metadata QCd by,Results,Technicianm
,18994996,1,2021-09-01,QUADRA,HAKAI,NONE,ZOOPSPRINT,2,QU39,50.0307,-125.0992,50.0295186,-125.0976838,,0,,250,2021-09-01 10:12:00,2021-09-01 13:48:00,,"lauren.portner,Anna McLaskey,Julia Fast",,QCHL11880,,,,20um,,,,,,,,,,,,,,,,,,,"1: Event QCd by TF2: Sample QCd by TF",Collected,Technicianm
,18994996,1,2021-09-01,QUADRA,HAKAI,NONE,ZOOPSPRINT,2,QU39,50.0307,-125.0992,50.0295186,-125.0976838,,0,,250,2021-09-01 10:12:00,2021-09-01 13:48:00,,"lauren.portner,Anna McLaskey,Julia Fast",,QCHL11881,,,,3um,,,,,,,,,,,,,,,,,,,"1: Event QCd by TF2: Sample QCd by TF",Collected,Technicianm
,18994996,1,2021-09-01,QUADRA,HAKAI,NONE,ZOOPSPRINT,2,QU39,50.0307,-125.0992,50.0295186,-125.0976838,,0,,250,2021-09-01 10:12:00,2021-09-01 13:48:00,,"lauren.portner,Anna McLaskey,Julia Fast",,QCHL11882,,,,GF/F,,,,,,,,,,,,,,,,,,,"1: Event QCd by TF2: Sample QCd by TF",Collected,Technicianm
,18994996,1,2021-09-01,QUADRA,HAKAI,NONE,ZOOPSPRINT,2,QU39,50.0307,-125.0992,50.0295186,-125.0976838,,0,,250,2021-09-01 10:12:00,2021-09-01 13:48:00,,"lauren.portner,Anna McLaskey,Julia Fast",,QCHL11883,,,,Bulk GF/F,,,,,,,,,,,,,,,,,,,"1: Event QCd by TF2: Sample QCd by TF",Collected,Technicianm
,18994996,1,2021-09-01,QUADRA,HAKAI,NONE,ZOOPSPRINT,2,QU39,50.0307,-125.0992,50.0295186,-125.0976838,,5,,250,2021-09-01 10:12:00,2021-09-01 13:48:00,,"lauren.portner,Anna McLaskey,Julia Fast",,QCHL11884,,,,20um,,,,,,,,,,,,,,,,,,,"1: Event QCd by TF2: Sample QCd by TF",Collected,Technicianm
,18994996,1,2021-09-01,QUADRA,HAKAI,NONE,ZOOPSPRINT,2,QU39,50.0307,-125.0992,50.0295186,-125.0976838,,5,,250,2021-09-01 10:12:00,2021-09-01 13:48:00,,"lauren.portner,Anna McLaskey,Julia Fast",,QCHL11885,,,,3um,,,,,,,,,,,,,,,,,,,"1: Event QCd by TF2: Sample QCd by TF",Collected,Technicianm
,18994996,1,2021-09-01,QUADRA,HAKAI,NONE,ZOOPSPRINT,2,QU39,50.0307,-125.0992,50.0295186,-125.0976838,,5,,250,2021-09-01 10:12:00,2021-09-01 13:48:00,,"lauren.portner,Anna McLaskey,Julia Fast",,QCHL11886,,,,GF/F,,,,,,,,,,,,,,,,,,,"1: Event QCd by TF2: Sample QCd by TF",Collected,Technicianm
,18994996,1,2021-09-01,QUADRA,HAKAI,NONE,ZOOPSPRINT,2,QU39,50.0307,-125.0992,50.0295186,-125.0976838,,5,,250,2021-09-01 10:12:00,2021-09-01 13:48:00,,"lauren.portner,Anna McLaskey,Julia Fast",,QCHL11887,,,,Bulk GF/F,,,,,,,,,,,,,,,,,,,"1: Event QCd by TF2: Sample QCd by TF",Collected,Technicianm
,18994996,1,2021-09-01,QUADRA,HAKAI,NONE,ZOOPSPRINT,2,QU39,50.0307,-125.0992,50.0295186,-125.0976838,,10,,250,2021-09-01 10:12:00,2021-09-01 13:48:00,,"lauren.portner,Anna McLaskey,Julia Fast",,QCHL11888,,,,20um,,,,,,,,,,,,,,,,,,,"1: Event QCd by TF2: Sample QCd by TF",Collected,Technicianm
,18994996,1,2021-09-01,QUADRA,HAKAI,NONE,ZOOPSPRINT,2,QU39,50.0307,-125.0992,50.0295186,-125.0976838,,10,,250,2021-09-01 10:12:00,2021-09-01 13:48:00,,"lauren.portner,Anna McLaskey,Julia Fast",,QCHL11889,,,,3um,,,,,,,,,,,,,,,,,,,"1: Event QCd by TF2: Sample QCd by TF",Collected,Technicianm
,18994996,1,2021-09-01,QUADRA,HAKAI,NONE,ZOOPSPRINT,2,QU39,50.0307,-125.0992,50.0295186,-125.0976838,,10,,250,2021-09-01 10:12:00,2021-09-01 13:48:00,,"lauren.portner,Anna McLaskey,Julia Fast",,QCHL11890,,,,GF/F,,,,,,,,,,,,,,,,,,,"1: Event QCd by TF2: Sample QCd by TF",Collected,Technicianm
,18994996,1,2021-09-01,QUADRA,HAKAI,NONE,ZOOPSPRINT,2,QU39,50.0307,-125.0992,50.0295186,-125.0976838,,10,,250,2021-09-01 10:12:00,2021-09-01 13:48:00,,"lauren.portner,Anna McLaskey,Julia Fast",,QCHL11891,,,,Bulk GF/F,,,,,,,,,,,,,,,,,,,"1: Event QCd by TF2: Sample QCd by TF",Collected,Technicianm
