action,event_pk,rn,date,work_area,organization,project,survey,sampling_bout,site_id,source,project_specific_id,hakai_id,line_out_depth,pressure_transducer_depth,collected,preserved,analyzed,acidified,volume,lab_technician,filter_portion,pre_weight_mg,post_weight_mg,filter_size_mm,filter_type,extraction_duration,extraction_method,initial_extraction_volume,volume_filtered_ml,final_extraction_volume,tac_peak,_19_but,_19_hex,alpha_carotene,alloxanthin,antheraxanthin,beta_carotene,c2mgdg,chl_a,chl_b,chl_c1,chl_c1_c2,chl_c2,chl_c3,chl_ide_a,chla_allomer,chla_prime,diadinoxanthin,diatoxanthin,dv_chl_a,fuco,gyroxanthin_diester,lutein,me_chlide,mgdvp,neoxanthin,peri,phbide,phphyt,prasinoxanthin,violaxanthin,zeaxanthin,total_chl_a,all_chl_a,all_chl_a_flag,analyzing_lab,row_flag,quality_level,comments,quality_log
,312628,1,2017-07-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4219,10,9.5916678,2017-07-24 09:15:54,2017-07-24 10:23:15,,,1000,"kate.lansley,brianna.knowles",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,312628,1,2017-07-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4220,20,17.7768291,2017-07-24 09:15:54,2017-07-24 10:23:15,,,1000,"kate.lansley,brianna.knowles",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,312628,1,2017-07-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4221,30,25.9164802,2017-07-24 09:15:54,2017-07-24 10:23:15,,,1000,"kate.lansley,brianna.knowles",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,315917,1,2017-08-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY","QOMA3,QOMA2",3,QU39,M,,QX4229,0,,2017-08-04 08:23:26,2017-08-04 08:31:06,2019-04-20 00:00:00,,1000,"rebecca.piercey,rachel.walker,brianna.knowles",1,,,,,,,,1,,,0,0.042699959,0.032436921,0.052997477,6.87409E-18,0.056187737,,0.681026344,0.083921324,,0.042473356,,0.010875321,0,0.014968713,0.015765058,0.020708503,0.011102012,,0.099654418,1.13129E-17,0.008503294,,,0.012124361,0.015502576,,,0.016175082,0.010377724,0.101650122,0.681026344,0.711760114,,USC,Collected,Technicianm,,"1: Ten meter niskin not fully closed2: Meta data checked by CM."
,315917,1,2017-08-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY","QOMA3,QOMA2",3,QU39,M,,QX4230,5,3.6362115,2017-08-04 08:23:26,2017-08-04 08:31:06,2018-05-28 00:00:00,,1000,"rebecca.piercey,rachel.walker,brianna.knowles",1,,,,,,,,1000,,,0.001974847,0.062954495,0.122044583,0.114852411,7.34655E-18,0.127858707,,1.273352677,0.137020152,,0.062199383,,0,0.062037976,0.040327369,0.063948901,0.033383471,0.011093473,,0.15777743,0.007168394,0.013128074,,,0.020683555,0.026207928,,,0.028900866,0.017720896,0.158844602,1.335390654,1.439666924,,USC,Results,Technicianmr,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Ten meter niskin not fully closed3: Meta data checked by CM."
,315917,1,2017-08-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY","QOMA3,QOMA2",3,QU39,M,,QX4231,10,8.4033382,2017-08-04 08:23:26,2017-08-04 08:31:06,,,1000,"rebecca.piercey,rachel.walker,brianna.knowles",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,"1: Ten meter niskin not fully closed2: Meta data checked by CM."
,315917,1,2017-08-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY","QOMA3,QOMA2",3,QU39,M,,QX4232,20,,2017-08-04 08:23:26,2017-08-04 08:31:06,,,1000,"rebecca.piercey,rachel.walker,brianna.knowles",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,"1: Ten meter niskin not fully closed2: Meta data checked by CM."
,315917,1,2017-08-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY","QOMA3,QOMA2",3,QU39,M,,QX4560,30,27.5552969,2017-08-04 08:23:26,2017-08-04 08:31:06,,,1000,"rebecca.piercey,rachel.walker,brianna.knowles",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,"1: Ten meter niskin not fully closed2: Meta data checked by CM."
,315328,1,2017-08-08,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4222,0,,2017-08-08 09:27:02,2017-08-08 10:35:49,2019-04-20 00:00:00,,1000,"rebecca.piercey,rachel.walker,Finn",1,,,,,,,,1,,,0,0.003498271,0.016422316,0.027222253,6.89767E-18,0.037209556,,0.425652706,0.0716247,,0.019076196,,0,0,0.019067002,0.010323556,0.013527662,0.005616665,,0.061552313,1.13517E-17,0.006871311,,,0.008548192,0.004566985,,,0.014228039,0.00638502,0.071039808,0.425652706,0.455043264,,USC,Collected,Technicianm,,1: Meta data checked by CM.
,315328,1,2017-08-08,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4561,5,3.9105781,2017-08-08 09:27:02,2017-08-08 10:35:49,2018-05-28 00:00:00,,1000,"rebecca.piercey,rachel.walker,Finn",1,,,,,,,,1000,,,0.002635302,0.014901742,0.063155501,0.09689695,8.11369E-18,0.102421069,,1.067042651,0.186697395,,0.047933541,,0,0.025884836,0.027949849,0.059298677,0.032181955,0.015368868,,0.136544522,0.007687263,0.017354503,,,0.026321149,0.021529994,,,0.041645456,0.02227749,0.137256129,1.092927486,1.180176012,,USC,Results,Technicianmr,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Meta data checked by CM."
,315328,1,2017-08-08,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4562,10,9.1122609,2017-08-08 09:27:02,2017-08-08 10:35:49,,,1000,"rebecca.piercey,rachel.walker,Finn",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,315328,1,2017-08-08,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4563,20,18.8444772,2017-08-08 09:27:02,2017-08-08 10:35:49,,,1000,"rebecca.piercey,rachel.walker,Finn",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,315328,1,2017-08-08,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4564,30,28.1186241,2017-08-08 09:27:02,2017-08-08 10:35:49,,,1000,"rebecca.piercey,rachel.walker,Finn",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,315965,1,2017-08-15,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,3,QU39,M,,QX4195,0,,2017-08-15 08:27:44,2017-08-15 08:38:05,2019-04-20 00:00:00,,1000,"rebecca.piercey,rachel.walker,brianna.knowles,brenna.collicutt",1,,,,,,,,1,,,0.048697536,0.091924188,0.069715694,0.085359682,6.63377E-18,0.122043348,,1.806807092,0.212386701,,0.171816854,,0.083000647,0,0.026582796,0.074688658,0.096863562,0.051469906,,0.686493805,1.09173E-17,0.009489708,,,0.030731,0.050601231,,,0.041596926,0.028612965,0.055711,1.806807092,1.908078546,,USC,Collected,Technicianm,,1: Meta data checked by CM.
,315965,1,2017-08-15,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,3,QU39,M,,QX4215,5,4.3980513,2017-08-15 08:27:44,2017-08-15 08:38:05,2018-05-28 00:00:00,,1000,"rebecca.piercey,rachel.walker,brianna.knowles,brenna.collicutt",1,,,,,,,,1000,,,0.023407925,0.051706002,0.071572792,0.064171966,7.90247E-18,0.08726066,,1.208264841,0.145355464,,0.102776805,,0.039816861,0,0.016230569,0.066363417,0.049838628,0.021379098,,0.449025186,0.005542851,0.004898979,,,0.020114464,0.045286302,,,0.027736802,0.014977883,0.038532305,1.302583742,1.385177728,,USC,Results,Technicianmr,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Meta data checked by CM."
,315965,1,2017-08-15,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,3,QU39,M,,QX4223,10,8.9056387,2017-08-15 08:27:44,2017-08-15 08:38:05,,,1000,"rebecca.piercey,rachel.walker,brianna.knowles,brenna.collicutt",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,315965,1,2017-08-15,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,3,QU39,M,,QX4566,20,18.3303997,2017-08-15 08:27:44,2017-08-15 08:38:05,,,1000,"rebecca.piercey,rachel.walker,brianna.knowles,brenna.collicutt",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,315965,1,2017-08-15,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,3,QU39,M,,QX4567,30,28.1313458,2017-08-15 08:27:44,2017-08-15 08:38:05,,,1000,"rebecca.piercey,rachel.walker,brianna.knowles,brenna.collicutt",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,318464,1,2017-08-21,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4570,0,,2017-08-21 10:09:34,2017-08-21 11:13:32,2019-04-20 00:00:00,,1000,"rebecca.piercey,rachel.walker,chris.mackenzie",1,,,,,,,,1,,,0.045756051,0.01382307,0.010436337,0.017902316,6.36875E-18,0.064173879,,0.822138185,0.069333196,,0.087505249,,0.023081273,0,0.008877431,0.032220553,0.066174059,0.030749188,,0.341536947,1.04812E-17,0.003476205,,,0.008389451,0.008682726,,,0.016114797,0.010427193,0.043334907,0.822138185,0.863236169,,USC,Collected,Technicianm,,"1: did not ysi 100m pom2: Meta data checked by CM."
,318464,1,2017-08-21,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4571,5,4.2770904,2017-08-21 10:09:34,2017-08-21 11:13:32,2018-05-28 00:00:00,,1000,"rebecca.piercey,rachel.walker,chris.mackenzie",1,,,,,,,,1000,,,0.006224021,0.021201283,0.15170374,0.198801544,7.69223E-18,0.102109789,,1.504242588,0.239133417,,0.093597051,,0.028542644,0,0.020426854,0.084955704,0.030724682,0.018610756,,0.21467325,0.006208111,0.006068796,,,0.037417238,0.031320246,,,0.064561508,0.029537378,0.109508689,1.57185492,1.677237477,,USC,Results,Technicianmr,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: did not ysi 100m pom3: Meta data checked by CM."
,318464,1,2017-08-21,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4572,10,,2017-08-21 10:09:34,2017-08-21 11:13:32,,,1000,"rebecca.piercey,rachel.walker,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,"1: did not ysi 100m pom2: Meta data checked by CM."
,318464,1,2017-08-21,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4573,20,18.3581382,2017-08-21 10:09:34,2017-08-21 11:13:32,,,1000,"rebecca.piercey,rachel.walker,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,"1: did not ysi 100m pom2: Meta data checked by CM."
,318464,1,2017-08-21,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4574,30,28.3375241,2017-08-21 10:09:34,2017-08-21 11:13:32,,,1000,"rebecca.piercey,rachel.walker,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,"1: did not ysi 100m pom2: Meta data checked by CM."
,321462,1,2017-08-29,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,3,QU39,M,,QX4568,0,,2017-08-29 09:15:53,2017-08-29 09:44:31,2019-04-20 00:00:00,,1000,"rebecca.piercey,rachel.walker",1,,,,,,,,1,,,0.01869067,0.013039683,0.017635869,0.028315962,6.41638E-18,0.066824696,,0.647455799,0.099017066,,0.041680859,,0.010662078,0,0.009970081,0.018000336,0.037002594,0.044654212,,0.190358588,1.05596E-17,0.008247805,,,0.013113491,0.015230818,,,0.021139473,0.008144706,0.056840508,0.647455799,0.675426216,,USC,Collected,Technicianm,,1: Meta data checked by CM.
,321462,1,2017-08-29,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,3,QU39,M,,QX4569,5,3.2487957,2017-08-29 09:15:53,2017-08-29 09:44:31,2018-05-28 00:00:00,,1000,"rebecca.piercey,rachel.walker",1,,,,,,,,1000,,,0.017741747,0.025548938,0.095854342,0.134202364,7.85461E-18,0.158789035,,1.703243253,0.294688306,,0.10033112,,0.031672301,0,0.036884666,0.100468595,0.078455158,0.037555859,,0.33931396,0.00568379,0.020271193,,,0.043481902,0.018026337,,,0.070525212,0.045148979,0.144332554,1.778269174,1.915622435,,USC,Results,Technicianmr,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Meta data checked by CM."
,321462,1,2017-08-29,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,3,QU39,M,,QX4587,10,9.3155751,2017-08-29 09:15:53,2017-08-29 09:44:31,,,1000,"rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,321462,1,2017-08-29,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,3,QU39,M,,QX4588,20,18.9141284,2017-08-29 09:15:53,2017-08-29 09:44:31,,,1000,"rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,321462,1,2017-08-29,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,3,QU39,M,,QX4589,30,,2017-08-29 09:15:53,2017-08-29 09:44:31,,,1000,"rebecca.piercey,rachel.walker",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,326179,1,2017-09-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4576,0,,2017-09-05 10:02:12,2017-09-05 10:32:44,2019-04-20 00:00:00,,1000,rebecca.piercey,1,,,,,,,,1,,,0,0.003922751,0,0.009417314,6.71958E-18,0.038529975,,0.721226983,0.010347683,,0.120900645,,0.030879987,0,0.028900406,0.016234349,0.049667459,0.008752079,,0.251309302,1.10586E-17,0,,,0.004435898,0,,,0.002022437,0.002927667,0.006942696,0.721226983,0.766361739,,USC,Collected,Technicianm,,1: Meta data checked by CM.
,326179,1,2017-09-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4590,5,4.7052116,2017-09-05 10:02:12,2017-09-05 10:32:44,2018-05-28 00:00:00,,1000,rebecca.piercey,1,,,,,,,,1000,,,0.02056382,0.014604613,0.025840139,0.031792125,8.04966E-18,0.067801706,,1.061169372,0.031131056,,0.143801636,,0,0.130558441,0.060157287,0.05333176,0.065294249,0.015121849,,0.426571699,0,0.002765596,,,0.014508167,0.031992945,,,0.013943231,0.012509554,0.024937073,1.191727813,1.305216861,,USC,Results,Technicianmr,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Meta data checked by CM."
,326179,1,2017-09-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4591,10,9.7337188,2017-09-05 10:02:12,2017-09-05 10:32:44,,,1000,rebecca.piercey,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,326179,1,2017-09-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4592,20,19.7377213,2017-09-05 10:02:12,2017-09-05 10:32:44,,,1000,rebecca.piercey,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,326179,1,2017-09-05,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4593,30,29.4318927,2017-09-05 10:02:12,2017-09-05 10:32:44,,,1000,rebecca.piercey,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,338096,1,2017-09-12,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,3,QU39,M,,QX4596,0,,2017-09-12 09:29:24,2017-09-12 12:52:09,2019-04-20 00:00:00,,1000,rebecca.piercey,1,,,,,,,,1,,,0.006734871,0.01287338,0.087018304,0.118950645,6.34899E-18,0.098462914,,1.405778844,0.350597974,,0.082174464,,0.01793516,0,0.040773518,0.055116021,0.023156365,0.005331338,,0.212419788,1.04487E-17,0.00329124,,,0.044357659,0,,,0.078934113,0.028191655,0.087560677,1.405778844,1.501668383,,USC,Collected,Technicianm,,1: Meta data checked by CM.
,338096,1,2017-09-12,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,3,QU39,M,,QX4597,5,4.0483078,2017-09-12 09:29:24,2017-09-12 12:52:09,2018-05-28 00:00:00,,975,rebecca.piercey,1,,,,,,,,975,,,0.004178509,0.008113893,0.078297027,0.079912352,6.79018E-18,0.09095507,,1.025577885,0.223762591,,0.051991843,,0,0.018110945,0.027691712,0.053391488,0.021019087,0.004566484,,0.174458734,0.005036467,0.002484156,,,0.028772703,0.006912414,,,0.050291684,0.017972171,0.072842528,1.04368883,1.124772029,,USC,Results,Technicianmr,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Meta data checked by CM."
,338096,1,2017-09-12,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,3,QU39,M,,QX4598,10,9.1467528,2017-09-12 09:29:24,2017-09-12 12:52:09,,,1000,rebecca.piercey,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,338096,1,2017-09-12,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,3,QU39,M,,QX4599,20,18.7297572,2017-09-12 09:29:24,2017-09-12 12:52:09,,,1000,rebecca.piercey,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,338096,1,2017-09-12,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,3,QU39,M,,QX4594,30,28.179634,2017-09-12 09:29:24,2017-09-12 12:52:09,,,1000,rebecca.piercey,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,341878,1,2017-09-18,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4601,0,,2017-09-18 10:16:57,2017-09-18 11:10:07,2019-04-20 00:00:00,,1000,"rachel.walker,chris.mackenzie,isabelle,carrie",1,,,,,,,,1,,,0.013639579,0.03678785,0.155215546,0.273004197,7.81771E-18,0.164685831,,2.381079916,0.474010508,,0.259506042,,0.064925396,0,0.032974795,0.059671319,0.058209757,0.028277984,,0.364991555,1.28658E-17,0.010360742,,,0.06798595,0.029962534,,,0.108257586,0.057149002,0.209998409,2.381079916,2.473726029,,USC,Collected,Technicianm,,1: Meta data checked by CM.
,341878,1,2017-09-18,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX4600,5,4.3699503,2017-09-18 10:16:57,2017-09-18 11:10:07,2018-05-28 00:00:00,,1000,"rachel.walker,chris.mackenzie,isabelle,carrie",1,,,,,,,,1000,,,0.091870043,0.051208387,0.084620877,0.089523915,1.36205E-17,0.155786538,,2.15778401,0.190897084,,0.389290678,,0.100444581,0,0.038861979,0.047484401,0.134128371,0.074641771,,0.908770437,0.015260479,0.007489517,,,0.029122029,0.037327288,,,0.046967675,0.026570186,0.079803253,2.395718955,2.482065334,,USC,Results,Technicianmr,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Meta data checked by CM."
,341878,1,2017-09-18,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX5002,10,10.188761,2017-09-18 10:16:57,2017-09-18 11:10:07,,,1000,"rachel.walker,chris.mackenzie,isabelle,carrie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,341878,1,2017-09-18,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX5003,20,19.3182335,2017-09-18 10:16:57,2017-09-18 11:10:07,,,1000,"rachel.walker,chris.mackenzie,isabelle,carrie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,341878,1,2017-09-18,QUADRA,HAKAI,OCEANOGRAPHY,QOMA1,3,QU39,M,,QX5004,30,28.8052489,2017-09-18 10:16:57,2017-09-18 11:10:07,,,1000,"rachel.walker,chris.mackenzie,isabelle,carrie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,343711,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,3,QU39,M,,QX4602,0,,2017-09-26 10:02:38,2017-09-26 10:21:29,2019-04-20 00:00:00,,1000,,1,,,,,,,,1,,,0.006898491,0.046011516,0.053921027,0.055471834,6.23738E-18,0.082144246,,1.504497574,0.084205176,,0.160788264,,0.051317073,0,0.094096655,0.048965504,0.067552419,0.01585149,,0.572131612,1.0265E-17,0.003088108,,,0.011107797,0,,,0.013588884,0.013888793,0.026523979,1.504497574,1.647559734,,USC,Collected,Technicianm,,1: Meta data checked by CM.
,343711,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,3,QU39,M,,QX4603,5,4.1662899,2017-09-26 10:02:38,2017-09-26 10:21:29,2018-05-28 00:00:00,,1000,,1,,,,,,,,1000,,,0.049221583,0.0944149,0.109391863,0.12882778,1.51499E-17,0.096341083,,1.644999528,0.10304746,,0.335873718,,0.129851837,0,0.037218823,0.03258204,0.104839001,0.033696144,,0.707874874,0,0.005595505,,,0.042078341,0.063886046,,,0.051119279,0.039459224,0.070285893,1.952594912,2.022395775,,USC,Results,Technicianmr,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Meta data checked by CM."
,343711,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,3,QU39,M,,QX4604,10,8.6449208,2017-09-26 10:02:38,2017-09-26 10:21:29,,,1000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,343711,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,3,QU39,M,,QX4605,20,19.1592515,2017-09-26 10:02:38,2017-09-26 10:21:29,,,1000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,343711,1,2017-09-26,QUADRA,HAKAI,OCEANOGRAPHY,QOMA3,3,QU39,M,,QX4606,30,,2017-09-26 10:02:38,2017-09-26 10:21:29,,,1000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,348220,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,3,QU39,M,,QX5012,0,,2017-10-03 10:06:21,2017-10-03 11:04:27,2019-04-20 00:00:00,,1000,"rachel.walker,isabelle",1,,,,,,,,1,,,0.002113944,0.017991425,0.011644883,0.020177846,6.73896E-18,0,,0.265155298,0.029131672,,0.016709743,,0.003939025,0,0,0.007363676,0.012154148,0.006749141,,0.070022793,1.10905E-17,0,,,0.00409113,0,,,0.006900212,0.00416008,0.010825789,0.265155298,0.272518974,,USC,Collected,Technicianm,,1: Meta data checked by CM.
,348220,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,3,QU39,M,,QX5013,5,3.574689,2017-10-03 10:06:21,2017-10-03 11:04:27,2018-05-28 00:00:00,,1000,"rachel.walker,isabelle",1,,,,,,,,1000,,,0.00464635,0.032850468,0.030177265,0.043090049,1.28138E-17,0,,0.467350159,0.039205361,,0.034656013,,0,0.05581056,0.009256213,0.033088686,0.024889003,0.01333989,,0.157767953,0,0,,,0.007248752,0,,,0.012623487,0.007610644,0.019479246,0.523160719,0.565505618,,USC,Results,Technicianmr,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Meta data checked by CM."
,348220,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,3,QU39,M,,QX5014,10,8.2050252,2017-10-03 10:06:21,2017-10-03 11:04:27,,,1000,"rachel.walker,isabelle",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,348220,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,3,QU39,M,,QX5015,20,18.2384598,2017-10-03 10:06:21,2017-10-03 11:04:27,,,1000,"rachel.walker,isabelle",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,348220,1,2017-10-03,QUADRA,HAKAI,OCEANOGRAPHY,QOMA5,3,QU39,M,,QX5016,30,28.0846545,2017-10-03 10:06:21,2017-10-03 11:04:27,,,1000,"rachel.walker,isabelle",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technicianm,,1: Meta data checked by CM.
,348756,1,2017-10-11,QUADRA,HAKAI,OCEANOGRAPHY,QOMA4,3,QU39,M,,QX4582,0,,2017-10-11 10:04:19,2017-10-11 10:25:40,2019-04-20 00:00:00,,1000,"alex.hare,rachel.walker,chris.mackenzie,Carrie,isabelle",1,,,,,,,,1,,,0.001643765,0.033197056,0.024452774,0.032154782,6.32886E-18,0.165967487,,3.580911215,0.015660506,,0.529028692,,0.172474376,0,0.208150133,0.136693351,0.110285678,0.060971227,,1.793556451,1.04156E-17,0,,,0.017760689,0,,,0.005270508,0.037184697,0.004963361,3.580911215,3.925754699,,USC,Collected,Technicianm,,"1: Metadata checked by CM2: 20m niskin did not trigger, collected later as drop 5"
